EVENT_ID,EPISODE_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,BEGIN_DATE_TIME,END_DATE_TIME,DAMAGE_PROPERTY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_LOCATION,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
744896,124125,201804,6,1705,201804,6,1707,124125,744896,LOUISIANA,22,2018,April,06/04/2018 17:05,06/04/2018 17:07,0.00K,EF0,1.14,25,QUEBEC,QUEBEC,32.473,-91.3297,32.4779,-91.311,"A warm front was stretched across the region on April 6th. As a disturbance rode along this stalled front, it brought copious amounts of rain to the region thanks to ample moisture in place. As daytime heating occurred, some storms developed which brought severe weather to the region.",Video shared via social media showed a brief tornado occurring over open agricultural fields in northern Madison Parish west of Bear Lake. Official NWS survey team was unable to find any damage associated with this tornado and concluded that the tornado formed and dissipated over open fields. The estimated winds in this tornado were 70mph.,CSV
744897,124125,201804,6,1740,201804,6,1753,124125,744897,LOUISIANA,22,2018,April,06/04/2018 17:40,06/04/2018 17:53,15.00K,EF0,7.85,50,BUCKNER,ALTO,32.3146,-91.98,32.3523,-91.8531,"A warm front was stretched across the region on April 6th. As a disturbance rode along this stalled front, it brought copious amounts of rain to the region thanks to ample moisture in place. As daytime heating occurred, some storms developed which brought severe weather to the region.","This weak tornado began just east of Bayou Lafourche before crossing Highway 133, where numerous large tree limbs were broken. The tornado then crossed Highway 132 and traveled through mainly rural areas of open agricultural fields and stands of trees where the tornado reached peak intensity of 75mph, snapping a few small pine trees. The tornado crossed Highway 135 just south of Alto, downing a few more large tree limbs before dissipating over a wooded area.",CSV
744898,124071,201804,6,1903,201804,6,1908,124071,744898,MISSISSIPPI,28,2018,April,06/04/2018 19:03,06/04/2018 19:08,15.00K,EF0,2.65,25,LANGFORD,GULDE,32.3694,-89.8975,32.359,-89.8538,"A warm front was stretched across the region on April 6th. As a disturbance rode along this stalled front, it brought copious amounts of rain to the region thanks to ample moisture in place. As daytime heating occurred, some storms developed which brought severe weather to the region.","The tornado began in a wooded area along Pelahatchie Creek, then tracked east southeastward near Haynes Chapel Road, ending near Lake Road. A few trees were uprooted and several large branches were snapped along the path. Power lines were downed along Haynes Chapel Road. The estimated winds with this tornado was 75mph.",CSV
744899,124071,201804,6,1912,201804,6,1922,124071,744899,MISSISSIPPI,28,2018,April,06/04/2018 19:12,06/04/2018 19:22,15.00K,EF1,2.82,75,LE TOURNEAU,VICKSBURG ARPT,32.2203,-90.9637,32.2216,-90.9155,"A warm front was stretched across the region on April 6th. As a disturbance rode along this stalled front, it brought copious amounts of rain to the region thanks to ample moisture in place. As daytime heating occurred, some storms developed which brought severe weather to the region.","This tornado began just west of the Mississippi River over a heavily wooded area before moving over Glass Road where numerous large branches and a few small trees were snapped. The tornado reached peak intensity right as it crossed Highway 61, where multiple hardwood trees were snapped. The tornado dissipated over a wooded area just east of Highway 61. The estimated winds with this tornado were 90mph.",CSV
744900,124071,201804,6,2027,201804,6,2029,124071,744900,MISSISSIPPI,28,2018,April,06/04/2018 20:27,06/04/2018 20:29,25.00K,EF1,1.17,360,TILLMAN,PEYTON,31.8491,-90.8805,31.8423,-90.8623,"A warm front was stretched across the region on April 6th. As a disturbance rode along this stalled front, it brought copious amounts of rain to the region thanks to ample moisture in place. As daytime heating occurred, some storms developed which brought severe weather to the region.","This tornado touched down in a wooded area around a mile west of Tillman Road and Forest Grove Road. It caused some tree damage with the outer fringes of the circulation as it first crossed Pattison Tillman Road and northern Forest Grove Road, but most of the actual tornadic circulation touched down near the intersection of Tillman Road and Forest Grove Road. There widespread trees and large limbs were either snapped or uprooted. The tornado continued to the east southeast before crossing Forest Grove Road. There it continued into the woods and creek basin, where survey team was unable to reach. The circulation weakened and the tornado likely lifted as it moved into this area. The maximum estimated winds with this tornado was 90mph.",CSV
744901,124071,201804,6,2032,201804,6,2040,124071,744901,MISSISSIPPI,28,2018,April,06/04/2018 20:32,06/04/2018 20:40,200.00K,EF1,5.82,880,PEYTON,PEYTON,31.8392,-90.8241,31.846,-90.7252,"A warm front was stretched across the region on April 6th. As a disturbance rode along this stalled front, it brought copious amounts of rain to the region thanks to ample moisture in place. As daytime heating occurred, some storms developed which brought severe weather to the region.","The tornado touched down to the northwest of Buckins Creek basin and moved more east northeast, beginning on Moss Down Lane. It continued along a three to four mile portion of Highway 547. This tornado began to widen and caused widespread tree damage all along the path, especially along Highway 547. Hundreds of trees were snapped and uprooted and many power lines were broken or power poles snapped near Mt. Pleasant Road, Coleman Road and Northeast Smith Road. In addition, some homes had trees fall on them or had tin peeled back off of the roof. One 18 wheeler tractor trailer was overturned. The tornado was at its widest along Highway 547 and damaged reached high end EF1 levels. It continued past Northeast Smith Road into another creek basin, causing more widespread tree damage. It continued to Henneberry Road before lifting. The maximum estimated winds with this tornado was 110mph.",CSV
744904,124071,201804,6,2046,201804,6,2049,124071,744904,MISSISSIPPI,28,2018,April,06/04/2018 20:46,06/04/2018 20:49,20.00K,EF1,2.37,700,BARLOW,BARLOW,31.8262,-90.7006,31.8129,-90.6633,"A warm front was stretched across the region on April 6th. As a disturbance rode along this stalled front, it brought copious amounts of rain to the region thanks to ample moisture in place. As daytime heating occurred, some storms developed which brought severe weather to the region.",The tornado touched down along just west of Barlow Road. It continued near the intersection of Barlow and Henneberry roads before crossing Hawkins Road. Many large limbs and trees were snapped and uprooted along its path. It continued east-southeast before crossing Hawkins Road. The tornado then crossed into another creek basin and weakened and lifted soon thereafter. The maximum estimated winds with this tornado was 100mph.,CSV
744905,124071,201804,6,2201,201804,6,2209,124071,744905,MISSISSIPPI,28,2018,April,06/04/2018 22:01,06/04/2018 22:09,25.00K,EF1,4.66,350,HEBRON,GWINVILLE,31.7399,-89.9365,31.7281,-89.8585,"A warm front was stretched across the region on April 6th. As a disturbance rode along this stalled front, it brought copious amounts of rain to the region thanks to ample moisture in place. As daytime heating occurred, some storms developed which brought severe weather to the region.","This tornado touched down just east-northeast of New Hebron, along Old Hebron Gwinville Road. Some trees were snapped and uprooted in this area. It continued east-southeast towards Silver Swamp Road and New Hebron Janesville Road. More trees and limbs were snapped or uprooted in this area, especially along New Hebron Janesville Road. The tornado continued across Highway 13 and Dale Road, where a few large trees were uprooted in the fields and woods nearby. The tornado lifted soon after before crossing Sugar Ridge Road. The maximum estimated winds with this tornado were 95mph.",CSV
744906,124071,201804,6,2233,201804,6,2237,124071,744906,MISSISSIPPI,28,2018,April,06/04/2018 22:33,06/04/2018 22:37,30.00K,EF1,1.74,125,ORA,ORA,31.7066,-89.582,31.6992,-89.5537,"A warm front was stretched across the region on April 6th. As a disturbance rode along this stalled front, it brought copious amounts of rain to the region thanks to ample moisture in place. As daytime heating occurred, some storms developed which brought severe weather to the region.","This tornado touched down southeast of Mount Olive just to the west of Linda Sanford Lane, near the intersection of William Warren Road. Some trees were snapped and uprooted along and just west of William Warren Road. It then continued east-southeast before crossing Salem Church Road. Some large limbs were snapped in this area. It then crossed Rocky Valley Road, where some limbs were snapped and a few pine trees were uprooted. Also some minor shingle damage occurred to a home. The tornado became weaker and lifted soon after crossing the road. The maximum estimated winds with this tornado were 90mph.",CSV
744907,124071,201804,6,2218,201804,6,2219,124071,744907,MISSISSIPPI,28,2018,April,06/04/2018 22:18,06/04/2018 22:19,10.00K,EF1,0.21,100,MT CARMEL,MT CARMEL,31.7233,-89.7583,31.7218,-89.7553,"A warm front was stretched across the region on April 6th. As a disturbance rode along this stalled front, it brought copious amounts of rain to the region thanks to ample moisture in place. As daytime heating occurred, some storms developed which brought severe weather to the region.","This tornado touched down near the Jefferson Davis-Covington County line along Lucas Hollow Road. It continued southeast, crossing the county line. Some large limbs and trees were snapped and uprooted at this location. It then crossed Lucas Hollow Road again before crossing Leonard Road. A tornado debris signature was indicated on radar in these locations. The tornado uprooted and snapped many trees in this region. It also overturned a small tractor trailer on Oakvale Road and caused some minor shingle damage to a home. After crossing Oakvale Road twice, the tornado lifted before crossing Highway 35. The maximum winds in this tornado was 105mph and total path length was 2.91 miles. The maximum path width was 440 yards.",CSV
744908,124071,201804,6,2219,201804,6,2223,124071,744908,MISSISSIPPI,28,2018,April,06/04/2018 22:19,06/04/2018 22:23,50.00K,EF1,2.69,440,MT OLIVE,MT OLIVE,31.7218,-89.7553,31.7027,-89.7153,"A warm front was stretched across the region on April 6th. As a disturbance rode along this stalled front, it brought copious amounts of rain to the region thanks to ample moisture in place. As daytime heating occurred, some storms developed which brought severe weather to the region.","This tornado touched down near the Jefferson Davis-Covington County line along Lucas Hollow Road. It continued southeast, crossing the county line. Some large limbs and trees were snapped and uprooted at this location. It then crossed Lucas Hollow Road again before crossing Leonard Road. A tornado debris signature was indicated on radar in these locations. The tornado uprooted and snapped many trees in this region. It also overturned a small tractor trailer on Oakvale Road and caused some minor shingle damage to a home. After crossing Oakvale Road twice, the tornado lifted before crossing Highway 35. The maximum winds in this tornado was 105mph and total path length was 2.91 miles. The maximum path width was 440 yards.",CSV
744962,124123,201803,29,321,201803,29,323,124123,744962,LOUISIANA,22,2018,March,29/03/2018 03:21,29/03/2018 03:23,10.00K,EF0,0.88,150,VINTON,VINTON,30.2384,-93.5991,30.2436,-93.5857,A moist and unstable air mass moved into the region ahead of a cold front while an upper level disturbance pushed over the area. Heavy rain and severe weather occurred through the morning as the front moved through.,Tree damage was noted along Garrie Cutoff Road and Big Woods Road. A shed was also damaged. The max estimated wind speed was 75 MPH.,CSV
744963,124123,201803,29,336,201803,29,346,124123,744963,LOUISIANA,22,2018,March,29/03/2018 03:36,29/03/2018 03:46,100.00K,EF1,6.35,800,GILLIS,GILLIS,30.3839,-93.2834,30.3949,-93.1777,A moist and unstable air mass moved into the region ahead of a cold front while an upper level disturbance pushed over the area. Heavy rain and severe weather occurred through the morning as the front moved through.,"The tornado began in the forest south of Bushnell Road were it took down wood high tension transmission line poles. The path continued east crossing the intersection of Bushnell Road and Hickory Branch Road damaging a barn and downing trees. The tornado crossed Highway 171 were only small branches were broken. The tornado crossed Bill Rosteet, Mattie Reeves, and Kingery Roads before dissipating in the forest. House damage along Mattie Reeves was from falling trees. The max estimated wind speed was 105 MPH.",CSV
744964,124123,201803,29,347,201803,29,349,124123,744964,LOUISIANA,22,2018,March,29/03/2018 03:47,29/03/2018 03:49,100.00K,EF1,1.89,425,ARARET,GOSS,30.3191,-93.1951,30.325,-93.1642,A moist and unstable air mass moved into the region ahead of a cold front while an upper level disturbance pushed over the area. Heavy rain and severe weather occurred through the morning as the front moved through.,"Many power lines and trees were downed and several homes were damaged by falling trees. The tornado began just west of Verna Lane and crossed You Winn Road. The tornado peaked north of You Winn Road near John Belle and Georgia Roads. The path |continued east across Goos Road damaging a cinder block shed and then into Frontier Trail, Willow Drive, and Pin Oak Drive before dissipating. Several homes also had minor roof damage along the path from wind. Fencing was also noted down. The max estimated wind speed was 110 MPH.",CSV
744965,124123,201803,29,414,201803,29,418,124123,744965,LOUISIANA,22,2018,March,29/03/2018 04:14,29/03/2018 04:18,300.00K,EF1,4.44,900,KINDER,KINDER,30.5473,-92.8405,30.5215,-92.7721,A moist and unstable air mass moved into the region ahead of a cold front while an upper level disturbance pushed over the area. Heavy rain and severe weather occurred through the morning as the front moved through.,A tornado touched down near Green Oak Road north of Hilton Bertrand Road and moved just south of east to Hickory Flat Road. A few campers and small mobile homes were damaged with one being flipped on Panther Drive. Several homes along Hickory Flat Road were damaged by fallen trees. Some had minor roof damage from wind with a shed and carport destroyed. On Chinqua Pin one home had roof damage and America's Best Western Inn had roughly a quarter of the tin roof removed. Damage continued east of Highway 165 with tree damage and minor damage to a few mobile homes along|Botley Cemetery Road. Tree damage also occurred along Elam Langley and Lauderdale Woodyard before dissipating. The max estimated wind speed was 105 MPH.,CSV
745049,124149,201803,29,116,201803,29,117,124149,745049,TEXAS,48,2018,March,29/03/2018 01:16,29/03/2018 01:17,1.00K,EF0,0.02,20,MANVEL COYLE ARPT,MANVEL COYLE ARPT,29.406,-95.4343,29.406,-95.434,"A line of thunderstorms produced some wind damage, flash flooding and a tornado.",A brief touchdown produced EF-0 damage. The tornado broke a fence and lofted debris as far as around 100 yards to the east. Another portion of the fence was carried toward the north northwest. Damage was very localized with none to homes and very little to trees and vegetation.,CSV
745125,124163,201803,27,843,201803,27,845,124163,745125,ARKANSAS,5,2018,March,27/03/2018 08:43,27/03/2018 08:45,20.00K,EF0,2,350,ENTERPRISE,CRESENT,35.2704,-94.4168,35.2806,-94.384,Widespread thunderstorms developed across eastern Oklahoma during the evening of the 26th as a cold front moved into the area. These thunderstorms slowly spread into northwestern Arkansas during the morning of the 27th. The strongest storms produced a tornado and damaging wind gusts across portions of west-central Arkansas. The heavy rainfall from these thunderstorms resulted in isolated flash flooding across portions of northwestern Arkansas.,"This tornado damaged or destroyed several barns and snapped numerous large tree limbs as it moved east-northeast within the Cedar Creek valley, north of Highway 45. Based on this damage, maximum estimated wind in the tornado was 75 to 85 mph.",CSV
745434,124156,201805,13,1634,201805,13,1635,124156,745434,PENNSYLVANIA,42,2018,May,13/05/2018 16:34,13/05/2018 16:35,50.00K,EF1,0.54,100,GRAY,GRAY,40.1377,-79.1034,40.1336,-79.0948,"An EF1 tornado was confirmed in Gray, Somerset County, by a NWS storm survey. Maximum wind speeds were estimated at 90 mph, with a path length of one-half to three-quarters of a mile and a maximum path width of 100 yards.","The tornado started northwest of the intersection of Beam Church Rd|and Wigstrom Rd where several trees fell and a house sustained minor|siding damage. The tornado crossed Beam Church Rd and continued east|southeast into Gray. Several buildings sustained roof or siding|damage from downed trees. Many trees were completely uprooted|because of saturated soil with standing water underneath the root|ball. The tornado crossed W 3rd street where it flipped a car port|and moved a trailer about 6 feet. A large patch of shingles was|tossed over a house and landed on a car windshield.||Further east, several healthy trees were snapped 10-30 feet off the|ground consistent with winds of up to 90 mph. Healthy pines fell in|a convergent pattern perpendicular to storm motion. This pattern is|consistent with a tornado. The tornado appears to have lifted right|before a stream in the block bordered by W 3rd Street, E 1st Street,|Main St and Center St.",CSV
745435,124158,201805,13,1655,201805,13,1656,124158,745435,PENNSYLVANIA,42,2018,May,13/05/2018 16:55,13/05/2018 16:56,0.00K,EF1,0.29,100,KANTNER,KANTNER,40.1164,-78.9219,40.1151,-78.9167,"An EF1 tornado was confirmed near Kantner in Somerset County by a NWS storm survey. Maximum wind speeds were estimated at 100-110 mph, with a path length of one-quarter of a mile and a maximum path width of 100 yards.","A tornado started just east of Whistler Rd along Koontztown Rd in|Juniata township. Along Koontztown Rd, dozens of trees were uprooted|or snapped 20-30 feet off the ground, indicating winds of 100-110|MPH. The trees fell in a convergent pattern indicating a tornado|occurred. The majority of concentrated damage occurred in a rural area west of|Center St.",CSV
745466,124227,201805,18,1339,201805,18,1340,124227,745466,COLORADO,8,2018,May,18/05/2018 13:39,18/05/2018 13:40,0.00K,EF0,0.01,25,ESTES PARK,ESTES PARK,40.3134,-105.6482,40.3134,-105.6482,"A severe thunderstorm near Boulder produced penny to quarter size hail.  In addition, a weak tornado touched down briefly near Bear Lake in Rocky Mountain National Park.  No damage was observed.",A weak tornado touched down briefly near Bear Lake with no observable damage.,CSV
745481,123251,201803,28,357,201803,28,359,123251,745481,TEXAS,48,2018,March,28/03/2018 03:57,28/03/2018 03:59,10.00K,EF0,1.2,50,BROWNSBORO,TILMON,29.7624,-97.5736,29.7608,-97.5537,"A cold front moved into a warm, very moist airmass over South Central Texas and generated thunderstorms. Some of these storms produced large hail and heavy rain. The heavy rain led to localized flash flooding. Rainfall totals in worst hit counties ranged from 4.09 to 5.72 inches.","In the early morning hours, a cluster of storms moved east across portions of Caldwell County. Along the leading edge of the thunderstorms, an NWS survey concluded a small EF-0 (estimated peak wind, 80mph) tornado formed and produced some minor damage approximately seven miles northeast of Luling. Wind damage to some trees was found on CR 144 with some roof damage reported off of Wattsville Rd. A small tornado track was found that crossed Pasture Rd. and continued east just north of Wattsville Rd. ending just east of Tenney Creek Rd.",CSV
745595,124244,201803,28,2356,201803,28,2357,124244,745595,TEXAS,48,2018,March,28/03/2018 23:56,28/03/2018 23:57,100.00K,EF0,0.92,75,WOODSBORO,WOODSBORO,28.24,-97.33,28.23,-97.32,"During the early evening hours on March 28th, isolated severe thunderstorms developed across northern Mexico and Deep South Texas. Storms formed within an environment of very unstable air and very strong vertical wind shear in advance of an approaching cold front with assistance from an approaching upper level disturbance. Severe storms occurred across the Brush Country during the evening. The storms congealed into a squall line late in the evening. Large hail and winds of at least 60 mph were observed with several of these storms across the Brush Country. During the early morning hours on March 29th, the squall line intensified as it advanced into the Coastal Bend and the Victoria area. Widespread winds between 40 and 60 mph were observed behind the squall line during this time. Sufficient low level shear in the lowest several thousand feet existed to produce mesovortices along the squall line. Several of these mesovortices produced tornadoes across the Coastal Bend during the early morning hours.",Tornado touched down near the Woodsboro Farm Co-op damaging the ladder caging on one bin. The tornado moved east-southeast taking down power lines and damaging the roofs of several homes. One roof was completely removed from a mobile home. Minor tree damage was noted along the path length. Damage occurred to another mobile home near the high school before the tornado lifted.,CSV
745596,124244,201803,29,25,201803,29,26,124244,745596,TEXAS,48,2018,March,29/03/2018 00:25,29/03/2018 00:26,50.00K,EF0,0.1,30,HOLIDAY BEACH,HOLIDAY BEACH,28.167,-97.0177,28.1665,-97.017,"During the early evening hours on March 28th, isolated severe thunderstorms developed across northern Mexico and Deep South Texas. Storms formed within an environment of very unstable air and very strong vertical wind shear in advance of an approaching cold front with assistance from an approaching upper level disturbance. Severe storms occurred across the Brush Country during the evening. The storms congealed into a squall line late in the evening. Large hail and winds of at least 60 mph were observed with several of these storms across the Brush Country. During the early morning hours on March 29th, the squall line intensified as it advanced into the Coastal Bend and the Victoria area. Widespread winds between 40 and 60 mph were observed behind the squall line during this time. Sufficient low level shear in the lowest several thousand feet existed to produce mesovortices along the squall line. Several of these mesovortices produced tornadoes across the Coastal Bend during the early morning hours.",Tornado touched down on Belaire Drive removing the roof from one home with debris blown into another home across the street. Several power poles were snapped.,CSV
745597,124244,201803,29,39,201803,29,40,124244,745597,TEXAS,48,2018,March,29/03/2018 00:39,29/03/2018 00:40,1.00M,EF1,0.4,150,SEADRIFT,SEADRIFT,28.4186,-96.7174,28.4202,-96.7116,"During the early evening hours on March 28th, isolated severe thunderstorms developed across northern Mexico and Deep South Texas. Storms formed within an environment of very unstable air and very strong vertical wind shear in advance of an approaching cold front with assistance from an approaching upper level disturbance. Severe storms occurred across the Brush Country during the evening. The storms congealed into a squall line late in the evening. Large hail and winds of at least 60 mph were observed with several of these storms across the Brush Country. During the early morning hours on March 29th, the squall line intensified as it advanced into the Coastal Bend and the Victoria area. Widespread winds between 40 and 60 mph were observed behind the squall line during this time. Sufficient low level shear in the lowest several thousand feet existed to produce mesovortices along the squall line. Several of these mesovortices produced tornadoes across the Coastal Bend during the early morning hours.",An EF-1 tornado touched down in north part of the community of Seadrift on Oakland Avenue and traveled to the east-northeast to North 3rd Street. The tornado flipped several mobile homes and completely destroyed one mobile home near the intersection of West Denver Avenue and North 4th Street. A truck and boat were capsized. Several homes experienced roof damage and several outbuildings were damaged or destroyed. Eight homes were destroyed with one home sustaining major damage and two homes receiving minor damage. Estimated peak wind from the tornado was 110 mph.,CSV
745660,124265,201805,9,1628,201805,9,1633,124265,745660,MONTANA,30,2018,May,09/05/2018 16:28,09/05/2018 16:33,0.00K,EF0,0.69,50,SIPPLE,SIPPLE,46.91,-109.78,46.9,-109.78,"Multiple thunderstorms developed over north-central and southwest Montana during the afternoon and evening of May 9th, 2018 as a shortwave trough and accompanying Pacific cold front approached from the west. An ordinary cell thunderstorm produced a brief tornado six-miles southwest of Moore, MT in the early evening. Multiple pictures indicated the tornado lofted dirt into the air, but no damage, injuries, or deaths occurred. Also, a flash flood occurred in Helena later that evening.","KRTV received multiple photos of a tornado six-miles southwest of Moore, MT. Tornado moved southward and lasted about five-minutes per observer. Path length and maximum path width were estimated.",CSV
745801,124292,201804,14,142,201804,14,147,124292,745801,ARKANSAS,5,2018,April,14/04/2018 01:42,14/04/2018 01:47,110.00K,EF1,2.72,600,WHITE,WHITE,33.017,-92.0066,33.0325,-91.9634,"During the evening hours of Friday, April 13th, scattered supercells developed across northeast Louisiana within the broad warm sector of a strong surface cyclone centered near the Kansas/Nebraska border. These storms exhibited rotation almost immediately, and began producing tornadoes across northern Louisiana. Two tornadoes occurred in the NWS Jackson forecast area in association with a cell that tracked from near Rayville, LA north northeastward along the Boeuf River. These storms also produced strong wind as they continued into southeast Arkansas. Overnight, as the cold front associated with the storm system began to advance eastward, a quasi-linear convective system developed over the ArkLaTex and advanced eastward. These storms reached the western portion of the NWS Jackson forecast area after 2:30 am on Saturday, April 14th. Six tornadoes occurred during the early morning hours across southeast Arkansas and northeast Louisiana in association with this line of storms. The storms continued to produce damaging straight-line winds, knocking down trees and power lines in many areas, through the morning hours as it continued eastward into Mississippi. A few additional tornadoes also developed along the line, including one in Flowood, one near Noxapater, one in western Lamar County, and an EF2 tornado in Meridian.","This tornado originated in a flooded lowland over the Casey Jones Wildlife Management Area. The beginning point is estimated due to a lack of road access. The tornado tracked eastward across Ashley County roads 211, 703, 205, 3, 201, 202, and 2. Along its path, the tornado produced prolific tree damage, with many large uprooted and some snapped trees. A few homes were damaged by fallen trees, some significantly, and a few also sustained shingle damage. The tornado ended in a wooded area north of Ashley County Road 2 and south of Ashley County Road 229. Maximum estimated wind speed was 100 mph.",CSV
745802,124292,201804,14,153,201804,14,158,124292,745802,ARKANSAS,5,2018,April,14/04/2018 01:53,14/04/2018 01:58,60.00K,EF1,4.05,300,BOVINE,CROSSETT MUNI ARPT,33.1205,-91.8961,33.1358,-91.8286,"During the evening hours of Friday, April 13th, scattered supercells developed across northeast Louisiana within the broad warm sector of a strong surface cyclone centered near the Kansas/Nebraska border. These storms exhibited rotation almost immediately, and began producing tornadoes across northern Louisiana. Two tornadoes occurred in the NWS Jackson forecast area in association with a cell that tracked from near Rayville, LA north northeastward along the Boeuf River. These storms also produced strong wind as they continued into southeast Arkansas. Overnight, as the cold front associated with the storm system began to advance eastward, a quasi-linear convective system developed over the ArkLaTex and advanced eastward. These storms reached the western portion of the NWS Jackson forecast area after 2:30 am on Saturday, April 14th. Six tornadoes occurred during the early morning hours across southeast Arkansas and northeast Louisiana in association with this line of storms. The storms continued to produce damaging straight-line winds, knocking down trees and power lines in many areas, through the morning hours as it continued eastward into Mississippi. A few additional tornadoes also developed along the line, including one in Flowood, one near Noxapater, one in western Lamar County, and an EF2 tornado in Meridian.","The tornado began near the intersection of Ashley County Road 7 E and Ashley Co Road 7 South and tracked east northeastward. It reached peak intensity as it moved across Ashley County Road 23, where a significant number of trees were uprooted and a few were snapped. The tornado then began to roughly parallel US 82 from Ashley County Road 149 eastward to Ashley County Road 24. It lifted near Hanks Creek just north of US 82 before reaching US 425. There was also some structural damage to small sheds along the path. Maximum estimated wind speed was 100 mph.",CSV
745803,124292,201804,14,222,201804,14,227,124292,745803,ARKANSAS,5,2018,April,14/04/2018 02:22,14/04/2018 02:27,500.00K,EF2,3.43,700,MONTROSE,MONTROSE,33.267,-91.5019,33.3015,-91.4591,"During the evening hours of Friday, April 13th, scattered supercells developed across northeast Louisiana within the broad warm sector of a strong surface cyclone centered near the Kansas/Nebraska border. These storms exhibited rotation almost immediately, and began producing tornadoes across northern Louisiana. Two tornadoes occurred in the NWS Jackson forecast area in association with a cell that tracked from near Rayville, LA north northeastward along the Boeuf River. These storms also produced strong wind as they continued into southeast Arkansas. Overnight, as the cold front associated with the storm system began to advance eastward, a quasi-linear convective system developed over the ArkLaTex and advanced eastward. These storms reached the western portion of the NWS Jackson forecast area after 2:30 am on Saturday, April 14th. Six tornadoes occurred during the early morning hours across southeast Arkansas and northeast Louisiana in association with this line of storms. The storms continued to produce damaging straight-line winds, knocking down trees and power lines in many areas, through the morning hours as it continued eastward into Mississippi. A few additional tornadoes also developed along the line, including one in Flowood, one near Noxapater, one in western Lamar County, and an EF2 tornado in Meridian.","The tornado began along US 165 between Portland and Montrose, where a few older utility poles were damaged and moved northwest across open fields, damaging additional utility poles along Ashley County Road 54. The tornado crossed US 82 near the Ashley/Chicot County line. At this location, the top of a silo was removed and the structure was bent, two homes sustained exterior damage with one losing a large amount of roofing material, a travel trailer was destroyed, and a couple of businesses sustained relatively minor structural damage. The tornado reached its peak intensity near this location, where two sets of wooden transmission poles were snapped as well as around 15 power poles. There was also considerable tree damage in the area. The tornado continued across Shelton Turner Road, where a home and mobile home sustained damage. The tornado crossed AR Highway 293, Slaughter Road, Beavers Road, and Lingo Road before lifting in west central Chicot County. Maximum estimated wind speed was 115 mph. Total path length was just under nine miles.",CSV
745804,124292,201804,14,227,201804,14,234,124292,745804,ARKANSAS,5,2018,April,14/04/2018 02:27,14/04/2018 02:34,100.00K,EF1,5.45,500,COSGROVE,ASHTON,33.3015,-91.4591,33.3225,-91.3681,"During the evening hours of Friday, April 13th, scattered supercells developed across northeast Louisiana within the broad warm sector of a strong surface cyclone centered near the Kansas/Nebraska border. These storms exhibited rotation almost immediately, and began producing tornadoes across northern Louisiana. Two tornadoes occurred in the NWS Jackson forecast area in association with a cell that tracked from near Rayville, LA north northeastward along the Boeuf River. These storms also produced strong wind as they continued into southeast Arkansas. Overnight, as the cold front associated with the storm system began to advance eastward, a quasi-linear convective system developed over the ArkLaTex and advanced eastward. These storms reached the western portion of the NWS Jackson forecast area after 2:30 am on Saturday, April 14th. Six tornadoes occurred during the early morning hours across southeast Arkansas and northeast Louisiana in association with this line of storms. The storms continued to produce damaging straight-line winds, knocking down trees and power lines in many areas, through the morning hours as it continued eastward into Mississippi. A few additional tornadoes also developed along the line, including one in Flowood, one near Noxapater, one in western Lamar County, and an EF2 tornado in Meridian.","The tornado began along US 165 between Portland and Montrose, where a few older utility poles were damaged and moved northwest across open fields, damaging additional utility poles along Ashley County Roadd 54. The tornado crossed US 82 near the Ashley/Chicot County line. At this location, the top of a silo was removed and the structure was bent, two homes sustained exterior damage with one losing a large amount of roofing material, a travel trailer was destroyed, and a couple of businesses sustained relatively minor structural damage. The tornado reached its peak intensity near this location, where two sets of wooden transmission poles were snapped. There was also considerable tree damage in the area. The tornado continued across Shelton Turner Road, where a home and mobile home sustained damage. The tornado crossed AR Highway 293, Slaughter Road, Beavers Road, and Lingo Road before lifting in west central Chicot County. Maximum estimated wind speed was 115 mph in Ashley County. Total path length of the tornado was just under nine miles and the max width was 700 yards.",CSV
