,EVENT_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,YEAR,MONTH_NAME,BEGIN_DATE_TIME,END_DATE_TIME,DAMAGE_PROPERTY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_LOCATION,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_ID
210,744898,201804,6,1903,201804,6,1908,2018,April,06/04/2018 19:03,06/04/2018 19:08,15.00K,EF0,2.65,25,LANGFORD,GULDE,32.3694,-89.8975,32.359,-89.8538,"The tornado began in a wooded area along Pelahatchie Creek, then tracked east southeastward near Haynes Chapel Road, ending near Lake Road. A few trees were uprooted and several large branches were snapped along the path. Power lines were downed along Haynes Chapel Road. The estimated winds with this tornado was 75mph.",124071
211,744899,201804,6,1912,201804,6,1922,2018,April,06/04/2018 19:12,06/04/2018 19:22,15.00K,EF1,2.82,75,LE TOURNEAU,VICKSBURG ARPT,32.2203,-90.9637,32.2216,-90.9155,"This tornado began just west of the Mississippi River over a heavily wooded area before moving over Glass Road where numerous large branches and a few small trees were snapped. The tornado reached peak intensity right as it crossed Highway 61, where multiple hardwood trees were snapped. The tornado dissipated over a wooded area just east of Highway 61. The estimated winds with this tornado were 90mph.",124071
212,744900,201804,6,2027,201804,6,2029,2018,April,06/04/2018 20:27,06/04/2018 20:29,25.00K,EF1,1.17,360,TILLMAN,PEYTON,31.8491,-90.8805,31.8423,-90.8623,"This tornado touched down in a wooded area around a mile west of Tillman Road and Forest Grove Road. It caused some tree damage with the outer fringes of the circulation as it first crossed Pattison Tillman Road and northern Forest Grove Road, but most of the actual tornadic circulation touched down near the intersection of Tillman Road and Forest Grove Road. There widespread trees and large limbs were either snapped or uprooted. The tornado continued to the east southeast before crossing Forest Grove Road. There it continued into the woods and creek basin, where survey team was unable to reach. The circulation weakened and the tornado likely lifted as it moved into this area. The maximum estimated winds with this tornado was 90mph.",124071
213,744901,201804,6,2032,201804,6,2040,2018,April,06/04/2018 20:32,06/04/2018 20:40,200.00K,EF1,5.82,880,PEYTON,PEYTON,31.8392,-90.8241,31.846,-90.7252,"The tornado touched down to the northwest of Buckins Creek basin and moved more east northeast, beginning on Moss Down Lane. It continued along a three to four mile portion of Highway 547. This tornado began to widen and caused widespread tree damage all along the path, especially along Highway 547. Hundreds of trees were snapped and uprooted and many power lines were broken or power poles snapped near Mt. Pleasant Road, Coleman Road and Northeast Smith Road. In addition, some homes had trees fall on them or had tin peeled back off of the roof. One 18 wheeler tractor trailer was overturned. The tornado was at its widest along Highway 547 and damaged reached high end EF1 levels. It continued past Northeast Smith Road into another creek basin, causing more widespread tree damage. It continued to Henneberry Road before lifting. The maximum estimated winds with this tornado was 110mph.",124071
214,744904,201804,6,2046,201804,6,2049,2018,April,06/04/2018 20:46,06/04/2018 20:49,20.00K,EF1,2.37,700,BARLOW,BARLOW,31.8262,-90.7006,31.8129,-90.6633,The tornado touched down along just west of Barlow Road. It continued near the intersection of Barlow and Henneberry roads before crossing Hawkins Road. Many large limbs and trees were snapped and uprooted along its path. It continued east-southeast before crossing Hawkins Road. The tornado then crossed into another creek basin and weakened and lifted soon thereafter. The maximum estimated winds with this tornado was 100mph.,124071
215,744905,201804,6,2201,201804,6,2209,2018,April,06/04/2018 22:01,06/04/2018 22:09,25.00K,EF1,4.66,350,HEBRON,GWINVILLE,31.7399,-89.9365,31.7281,-89.8585,"This tornado touched down just east-northeast of New Hebron, along Old Hebron Gwinville Road. Some trees were snapped and uprooted in this area. It continued east-southeast towards Silver Swamp Road and New Hebron Janesville Road. More trees and limbs were snapped or uprooted in this area, especially along New Hebron Janesville Road. The tornado continued across Highway 13 and Dale Road, where a few large trees were uprooted in the fields and woods nearby. The tornado lifted soon after before crossing Sugar Ridge Road. The maximum estimated winds with this tornado were 95mph.",124071
216,744906,201804,6,2233,201804,6,2237,2018,April,06/04/2018 22:33,06/04/2018 22:37,30.00K,EF1,1.74,125,ORA,ORA,31.7066,-89.582,31.6992,-89.5537,"This tornado touched down southeast of Mount Olive just to the west of Linda Sanford Lane, near the intersection of William Warren Road. Some trees were snapped and uprooted along and just west of William Warren Road. It then continued east-southeast before crossing Salem Church Road. Some large limbs were snapped in this area. It then crossed Rocky Valley Road, where some limbs were snapped and a few pine trees were uprooted. Also some minor shingle damage occurred to a home. The tornado became weaker and lifted soon after crossing the road. The maximum estimated winds with this tornado were 90mph.",124071
217,744907,201804,6,2218,201804,6,2219,2018,April,06/04/2018 22:18,06/04/2018 22:19,10.00K,EF1,0.21,100,MT CARMEL,MT CARMEL,31.7233,-89.7583,31.7218,-89.7553,"This tornado touched down near the Jefferson Davis-Covington County line along Lucas Hollow Road. It continued southeast, crossing the county line. Some large limbs and trees were snapped and uprooted at this location. It then crossed Lucas Hollow Road again before crossing Leonard Road. A tornado debris signature was indicated on radar in these locations. The tornado uprooted and snapped many trees in this region. It also overturned a small tractor trailer on Oakvale Road and caused some minor shingle damage to a home. After crossing Oakvale Road twice, the tornado lifted before crossing Highway 35. The maximum winds in this tornado was 105mph and total path length was 2.91 miles. The maximum path width was 440 yards.",124071
218,744908,201804,6,2219,201804,6,2223,2018,April,06/04/2018 22:19,06/04/2018 22:23,50.00K,EF1,2.69,440,MT OLIVE,MT OLIVE,31.7218,-89.7553,31.7027,-89.7153,"This tornado touched down near the Jefferson Davis-Covington County line along Lucas Hollow Road. It continued southeast, crossing the county line. Some large limbs and trees were snapped and uprooted at this location. It then crossed Lucas Hollow Road again before crossing Leonard Road. A tornado debris signature was indicated on radar in these locations. The tornado uprooted and snapped many trees in this region. It also overturned a small tractor trailer on Oakvale Road and caused some minor shingle damage to a home. After crossing Oakvale Road twice, the tornado lifted before crossing Highway 35. The maximum winds in this tornado was 105mph and total path length was 2.91 miles. The maximum path width was 440 yards.",124071
219,744962,201803,29,321,201803,29,323,2018,March,29/03/2018 03:21,29/03/2018 03:23,10.00K,EF0,0.88,150,VINTON,VINTON,30.2384,-93.5991,30.2436,-93.5857,Tree damage was noted along Garrie Cutoff Road and Big Woods Road. A shed was also damaged. The max estimated wind speed was 75 MPH.,124123
220,744963,201803,29,336,201803,29,346,2018,March,29/03/2018 03:36,29/03/2018 03:46,100.00K,EF1,6.35,800,GILLIS,GILLIS,30.3839,-93.2834,30.3949,-93.1777,"The tornado began in the forest south of Bushnell Road were it took down wood high tension transmission line poles. The path continued east crossing the intersection of Bushnell Road and Hickory Branch Road damaging a barn and downing trees. The tornado crossed Highway 171 were only small branches were broken. The tornado crossed Bill Rosteet, Mattie Reeves, and Kingery Roads before dissipating in the forest. House damage along Mattie Reeves was from falling trees. The max estimated wind speed was 105 MPH.",124123
221,744964,201803,29,347,201803,29,349,2018,March,29/03/2018 03:47,29/03/2018 03:49,100.00K,EF1,1.89,425,ARARET,GOSS,30.3191,-93.1951,30.325,-93.1642,"Many power lines and trees were downed and several homes were damaged by falling trees. The tornado began just west of Verna Lane and crossed You Winn Road. The tornado peaked north of You Winn Road near John Belle and Georgia Roads. The path |continued east across Goos Road damaging a cinder block shed and then into Frontier Trail, Willow Drive, and Pin Oak Drive before dissipating. Several homes also had minor roof damage along the path from wind. Fencing was also noted down. The max estimated wind speed was 110 MPH.",124123
222,744965,201803,29,414,201803,29,418,2018,March,29/03/2018 04:14,29/03/2018 04:18,300.00K,EF1,4.44,900,KINDER,KINDER,30.5473,-92.8405,30.5215,-92.7721,A tornado touched down near Green Oak Road north of Hilton Bertrand Road and moved just south of east to Hickory Flat Road. A few campers and small mobile homes were damaged with one being flipped on Panther Drive. Several homes along Hickory Flat Road were damaged by fallen trees. Some had minor roof damage from wind with a shed and carport destroyed. On Chinqua Pin one home had roof damage and America's Best Western Inn had roughly a quarter of the tin roof removed. Damage continued east of Highway 165 with tree damage and minor damage to a few mobile homes along|Botley Cemetery Road. Tree damage also occurred along Elam Langley and Lauderdale Woodyard before dissipating. The max estimated wind speed was 105 MPH.,124123
223,745049,201803,29,116,201803,29,117,2018,March,29/03/2018 01:16,29/03/2018 01:17,1.00K,EF0,0.02,20,MANVEL COYLE ARPT,MANVEL COYLE ARPT,29.406,-95.4343,29.406,-95.434,A brief touchdown produced EF-0 damage. The tornado broke a fence and lofted debris as far as around 100 yards to the east. Another portion of the fence was carried toward the north northwest. Damage was very localized with none to homes and very little to trees and vegetation.,124149
224,745125,201803,27,843,201803,27,845,2018,March,27/03/2018 08:43,27/03/2018 08:45,20.00K,EF0,2,350,ENTERPRISE,CRESENT,35.2704,-94.4168,35.2806,-94.384,"This tornado damaged or destroyed several barns and snapped numerous large tree limbs as it moved east-northeast within the Cedar Creek valley, north of Highway 45. Based on this damage, maximum estimated wind in the tornado was 75 to 85 mph.",124163
225,745434,201805,13,1634,201805,13,1635,2018,May,13/05/2018 16:34,13/05/2018 16:35,50.00K,EF1,0.54,100,GRAY,GRAY,40.1377,-79.1034,40.1336,-79.0948,"The tornado started northwest of the intersection of Beam Church Rd|and Wigstrom Rd where several trees fell and a house sustained minor|siding damage. The tornado crossed Beam Church Rd and continued east|southeast into Gray. Several buildings sustained roof or siding|damage from downed trees. Many trees were completely uprooted|because of saturated soil with standing water underneath the root|ball. The tornado crossed W 3rd street where it flipped a car port|and moved a trailer about 6 feet. A large patch of shingles was|tossed over a house and landed on a car windshield.||Further east, several healthy trees were snapped 10-30 feet off the|ground consistent with winds of up to 90 mph. Healthy pines fell in|a convergent pattern perpendicular to storm motion. This pattern is|consistent with a tornado. The tornado appears to have lifted right|before a stream in the block bordered by W 3rd Street, E 1st Street,|Main St and Center St.",124156
226,745435,201805,13,1655,201805,13,1656,2018,May,13/05/2018 16:55,13/05/2018 16:56,0.00K,EF1,0.29,100,KANTNER,KANTNER,40.1164,-78.9219,40.1151,-78.9167,"A tornado started just east of Whistler Rd along Koontztown Rd in|Juniata township. Along Koontztown Rd, dozens of trees were uprooted|or snapped 20-30 feet off the ground, indicating winds of 100-110|MPH. The trees fell in a convergent pattern indicating a tornado|occurred. The majority of concentrated damage occurred in a rural area west of|Center St.",124158
227,745466,201805,18,1339,201805,18,1340,2018,May,18/05/2018 13:39,18/05/2018 13:40,0.00K,EF0,0.01,25,ESTES PARK,ESTES PARK,40.3134,-105.6482,40.3134,-105.6482,A weak tornado touched down briefly near Bear Lake with no observable damage.,124227
228,745481,201803,28,357,201803,28,359,2018,March,28/03/2018 03:57,28/03/2018 03:59,10.00K,EF0,1.2,50,BROWNSBORO,TILMON,29.7624,-97.5736,29.7608,-97.5537,"In the early morning hours, a cluster of storms moved east across portions of Caldwell County. Along the leading edge of the thunderstorms, an NWS survey concluded a small EF-0 (estimated peak wind, 80mph) tornado formed and produced some minor damage approximately seven miles northeast of Luling. Wind damage to some trees was found on CR 144 with some roof damage reported off of Wattsville Rd. A small tornado track was found that crossed Pasture Rd. and continued east just north of Wattsville Rd. ending just east of Tenney Creek Rd.",123251
229,745595,201803,28,2356,201803,28,2357,2018,March,28/03/2018 23:56,28/03/2018 23:57,100.00K,EF0,0.92,75,WOODSBORO,WOODSBORO,28.24,-97.33,28.23,-97.32,Tornado touched down near the Woodsboro Farm Co-op damaging the ladder caging on one bin. The tornado moved east-southeast taking down power lines and damaging the roofs of several homes. One roof was completely removed from a mobile home. Minor tree damage was noted along the path length. Damage occurred to another mobile home near the high school before the tornado lifted.,124244
230,745596,201803,29,25,201803,29,26,2018,March,29/03/2018 00:25,29/03/2018 00:26,50.00K,EF0,0.1,30,HOLIDAY BEACH,HOLIDAY BEACH,28.167,-97.0177,28.1665,-97.017,Tornado touched down on Belaire Drive removing the roof from one home with debris blown into another home across the street. Several power poles were snapped.,124244
231,745597,201803,29,39,201803,29,40,2018,March,29/03/2018 00:39,29/03/2018 00:40,1.00M,EF1,0.4,150,SEADRIFT,SEADRIFT,28.4186,-96.7174,28.4202,-96.7116,An EF-1 tornado touched down in north part of the community of Seadrift on Oakland Avenue and traveled to the east-northeast to North 3rd Street. The tornado flipped several mobile homes and completely destroyed one mobile home near the intersection of West Denver Avenue and North 4th Street. A truck and boat were capsized. Several homes experienced roof damage and several outbuildings were damaged or destroyed. Eight homes were destroyed with one home sustaining major damage and two homes receiving minor damage. Estimated peak wind from the tornado was 110 mph.,124244
232,745660,201805,9,1628,201805,9,1633,2018,May,09/05/2018 16:28,09/05/2018 16:33,0.00K,EF0,0.69,50,SIPPLE,SIPPLE,46.91,-109.78,46.9,-109.78,"KRTV received multiple photos of a tornado six-miles southwest of Moore, MT. Tornado moved southward and lasted about five-minutes per observer. Path length and maximum path width were estimated.",124265
233,745801,201804,14,142,201804,14,147,2018,April,14/04/2018 01:42,14/04/2018 01:47,110.00K,EF1,2.72,600,WHITE,WHITE,33.017,-92.0066,33.0325,-91.9634,"This tornado originated in a flooded lowland over the Casey Jones Wildlife Management Area. The beginning point is estimated due to a lack of road access. The tornado tracked eastward across Ashley County roads 211, 703, 205, 3, 201, 202, and 2. Along its path, the tornado produced prolific tree damage, with many large uprooted and some snapped trees. A few homes were damaged by fallen trees, some significantly, and a few also sustained shingle damage. The tornado ended in a wooded area north of Ashley County Road 2 and south of Ashley County Road 229. Maximum estimated wind speed was 100 mph.",124292
234,745802,201804,14,153,201804,14,158,2018,April,14/04/2018 01:53,14/04/2018 01:58,60.00K,EF1,4.05,300,BOVINE,CROSSETT MUNI ARPT,33.1205,-91.8961,33.1358,-91.8286,"The tornado began near the intersection of Ashley County Road 7 E and Ashley Co Road 7 South and tracked east northeastward. It reached peak intensity as it moved across Ashley County Road 23, where a significant number of trees were uprooted and a few were snapped. The tornado then began to roughly parallel US 82 from Ashley County Road 149 eastward to Ashley County Road 24. It lifted near Hanks Creek just north of US 82 before reaching US 425. There was also some structural damage to small sheds along the path. Maximum estimated wind speed was 100 mph.",124292
235,745803,201804,14,222,201804,14,227,2018,April,14/04/2018 02:22,14/04/2018 02:27,500.00K,EF2,3.43,700,MONTROSE,MONTROSE,33.267,-91.5019,33.3015,-91.4591,"The tornado began along US 165 between Portland and Montrose, where a few older utility poles were damaged and moved northwest across open fields, damaging additional utility poles along Ashley County Road 54. The tornado crossed US 82 near the Ashley/Chicot County line. At this location, the top of a silo was removed and the structure was bent, two homes sustained exterior damage with one losing a large amount of roofing material, a travel trailer was destroyed, and a couple of businesses sustained relatively minor structural damage. The tornado reached its peak intensity near this location, where two sets of wooden transmission poles were snapped as well as around 15 power poles. There was also considerable tree damage in the area. The tornado continued across Shelton Turner Road, where a home and mobile home sustained damage. The tornado crossed AR Highway 293, Slaughter Road, Beavers Road, and Lingo Road before lifting in west central Chicot County. Maximum estimated wind speed was 115 mph. Total path length was just under nine miles.",124292
236,745804,201804,14,227,201804,14,234,2018,April,14/04/2018 02:27,14/04/2018 02:34,100.00K,EF1,5.45,500,COSGROVE,ASHTON,33.3015,-91.4591,33.3225,-91.3681,"The tornado began along US 165 between Portland and Montrose, where a few older utility poles were damaged and moved northwest across open fields, damaging additional utility poles along Ashley County Roadd 54. The tornado crossed US 82 near the Ashley/Chicot County line. At this location, the top of a silo was removed and the structure was bent, two homes sustained exterior damage with one losing a large amount of roofing material, a travel trailer was destroyed, and a couple of businesses sustained relatively minor structural damage. The tornado reached its peak intensity near this location, where two sets of wooden transmission poles were snapped. There was also considerable tree damage in the area. The tornado continued across Shelton Turner Road, where a home and mobile home sustained damage. The tornado crossed AR Highway 293, Slaughter Road, Beavers Road, and Lingo Road before lifting in west central Chicot County. Maximum estimated wind speed was 115 mph in Ashley County. Total path length of the tornado was just under nine miles and the max width was 700 yards.",124292
237,745808,201804,13,2000,201804,13,2006,2018,April,13/04/2018 20:00,13/04/2018 20:06,25.00K,EF0,3.19,400,GIRARD,RAYVILLE MUNI ARPT,32.4512,-91.8276,32.4822,-91.787,"This weak tornado began along Venable Road near Old River Road and caused mostly minor tree damage. It continued northeast crossing I-20 at the Boeuf River, snapping several large tree branches at the Boeuf River Country Club. The tornado lifted as it crossed US 80 just west of Rayville, again snapping several large tree branches along Lewis Road and Insurance Road. Maximum estimated wind speed was 75 mph.",124296
238,745809,201804,13,2046,201804,13,2049,2018,April,13/04/2018 20:46,13/04/2018 20:49,50.00K,EF1,1.57,200,MER ROUGE BACON ARPT,BONITA,32.7593,-91.607,32.7812,-91.6001,"This tornado began in open fields just west of the Boeuf River and tracked northward across LA Highway 2, where it removed portions of the metal roof of an unoccupied building. The tornado continued northward along the Boeuf River on the Morehouse and West Carroll Parish line just west of Benton Rd before ending shortly thereafter. Multiple trees were uprooted and trees and large tree branches were snapped along the path. Maximum estimated wind speed was 95 mph. The entire track path length was just under 2 miles.",124296
239,745810,201804,13,2049,201804,13,2050,2018,April,13/04/2018 20:49,13/04/2018 20:50,15.00K,EF0,0.33,100,GOODWILL,GOODWILL,32.7812,-91.6001,32.786,-91.5993,"This tornado began in open fields just west of the Bouef River and tracked northward across LA Highway 2, where it removed portions of the metal roof of an unoccupied building. The tornado continued northward along the Beouf River on the Morehouse and West Carroll Parish line just west of Benton Rd before ending shortly thereafter. Multiple trees were uprooted and trees and large tree branches were snapped along the path. Maximum estimated wind speed was 74 mph in West Carroll Parish but 95 mph for the entire tornado path. The total path length for the tornado was just under 2 miles and the entire path width was 200 yards, which occurred in Morehouse Parish.",124296
240,745811,201805,13,1719,201805,13,1720,2018,May,13/05/2018 17:19,13/05/2018 17:20,0.00K,EF0,0.49,100,BARD,BARD,39.9524,-78.6731,39.9472,-78.6668,"An EF0 tornado knocked down a couple dozen trees in a rural area just south of Brant Hollow Road to the west of Buffalo Mills. The path length was nearly half a mile, with a path width of approximately 100 yards. Peak winds were estimated at 80 mph.",124297
241,745812,201804,14,221,201804,14,225,2018,April,14/04/2018 02:21,14/04/2018 02:25,120.00K,EF1,3.18,200,MER ROUGE BACON ARPT,MER ROUGE BACON ARPT,32.7693,-91.7307,32.7765,-91.6766,"This tornado began along Atwell Lane just north of LA Highway 2, blowing down a fence and blowing a small shed across the road. Large tree branches were also downed in this area. The tornado continued eastward parallel and just north of Highway 2, crossing Johnson School Road and Rush Harrison Road at Bayou Bonne Idee. On Johnson School Road, a mobile home sustained roof and skirting damage and a small shed was destroyed. On Rush Harrison Road, the front of a farm outbuilding was pushed in and there was substantial loss of roof panels. Larger trees were snapped and uprooted in this area as well. Additional trees were snapped or uprooted between Rush Harrison Road and Highway 2, then the tornado crossed Merton Bowe Road. Here, a couple of homes sustained roof damage and a shed was damaged. The tornado lifted over open fields north of Highway 2. Maximum estimated wind speed was 95 mph.",124296
242,745819,201804,14,644,201804,14,655,2018,April,14/04/2018 06:44,14/04/2018 06:55,35.00K,EF1,6.21,50,LUCKNEY,LANGFORD,32.3341,-90.1065,32.3587,-90.0041,"This tornado began near Jackson Preparatory School along Lakeland Drive and subsequently tracked east-northeast just north of Lakeland Drive on its roughly 6 mile path length through west-central and into central Rankin County. Most of the damage was limited to trees with the most significant tree damage involving snapped and uprooted hardwood trees, yielding a low end EF-1 designation. There was scattered minor structural damage, mainly to roofs, as large limbs and trees fell upon residences. A few businesses also sustained minor structural damage due directly to winds near the intersection of Grants Ferry Road and Lakeland Drive. Along a portion of the tornado`s path through Flowood and Millcreek subdivision, the track showed evidence of skipping and producing very limited damage. A driver on Lakeland Drive captured video of the tornado at the intersection with Vine Drive shortly before it lifted. Maximum estimated wind speed was 90 mph.",124301
243,745821,201804,14,907,201804,14,915,2018,April,14/04/2018 09:07,14/04/2018 09:15,15.00K,EF1,6.08,200,BAXTERVILLE,TATUMS CAMPS,31.1644,-89.6325,31.2116,-89.5457,"The tornado began near Johnson Road and Luther Saucier Road, snapping a few softwood trees and uprooting some hardwood trees. It then continued northeast, causing tree damage across Caney Church Road and Purvis to Columbia Road. It then crossed near the south and east side of Big Bay Lake, once again causing sporadic tree damage. The tornado lifted near Purvis Oloh Road. Maximum estimated wind speed was 95 mph.",124301
244,745822,201804,14,823,201804,14,825,2018,April,14/04/2018 08:23,14/04/2018 08:25,55.00K,EF1,0.81,150,NOXAPATER,NOXAPATER,32.9569,-89.1021,32.9631,-89.0902,"The tornado began southwest of Roberts Road and traveled northeast. Along its path, some tin was ripped off of a large shed and several trees were snapped or uprooted. As the tornado crossed Roberts Road, it ripped off part of the roof of a home. Several more large trees were uprooted or snapped in this area. The tornado continued northeast into a wooded area where the end point had to be estimated. Maximum estimated wind speed was 105 mph.",124301
245,745825,201804,14,943,201804,14,953,2018,April,14/04/2018 09:43,14/04/2018 09:53,500.00K,EF2,8.49,780,MERIDIAN,MARION,32.3558,-88.7321,32.435,-88.6209,"This tornado developed just to the north of I-20 along Highway 19 N. It crossed through downtown Meridian, causing tree damage to much of the area. It caused structural damage to a few buildings along 14th Street, including roof and facade damage. The tornado reached its strongest intensity of EF2 strength as it neared 23rd Street. Here it snapped a couple of power poles, along with multiple hardwood and softwood trees. In addition, it tore the roof off of an apartment building and a portion of a building at Magnolia Middle School. Video evidence also indicated the tornado tore the roof off of a home near Grandview Avenue along with the loss of some exterior walls. The tornado continued to track northeast and generally followed Highway 45. Damage mainly consisted of trees being snapped or uprooted. Some of these trees fell onto homes. The tornado lifted near Willowlake Road. Maximum estimated wind speed was 115 mph.",124301
246,745826,201804,14,908,201804,14,910,2018,April,14/04/2018 09:08,14/04/2018 09:10,15.00K,EF0,2.17,200,SESSUMS,SESSUMS,33.3303,-88.7621,33.353,-88.7361,"This tornado began near Robinson Road and Oktoc Road. It continued to the northeast, mainly uprooting trees. It then crossed into the Browning Creek subdivision where it did damage to a metal awning at a marina and tossed some boats into the water. It also downed a couple of trees, with one falling onto a house. The tornado lifted shortly after moving through this area, near Lakeshore Drive. Maximum estimated wind speed was 85 mph.",124301
247,745827,201804,14,233,201804,14,236,2018,April,14/04/2018 02:33,14/04/2018 02:36,75.00K,EF0,2.38,200,GOODWILL,GOODWILL,32.8095,-91.5677,32.8155,-91.5274,"The tornado began west of LA Highway 585 south of Bonner Road, where the roof of a barn was damaged and multiple trees were damaged. It continued eastward, roughly paralleling Bonner Road and reached its peak intensity near the Bonner Road and Peterson Road intersection, where it destroyed a storage shed and scattered pieces of it over 1/3 mile downwind to Warren Road. Another small storage shed was turned on its side and leaned against a mobile home at this location. The tornado then lifted along Mount Zion Road just north of Bonner Road. Maximum estimated wind speed was 85 mph.",124296
248,745874,201805,11,1005,201805,11,1006,2018,May,11/05/2018 10:05,11/05/2018 10:06,0.00K,EF0,0.01,25,IRON PT,IRON PT,40.84,-117.34,40.84,-117.34,"The spotter saw the funnel cloud touchdown, picking up debris from an open field. The estimated width of the tornado was approximately 25 yards. This occurred in a rural location - no damage.",124323
249,745875,201805,11,1125,201805,11,1126,2018,May,11/05/2018 11:25,11/05/2018 11:26,0.00K,EF0,0.01,15,EGLON SIDING,EGLON SIDING,41.15,-117.52,41.15,-117.52,A trained weather spotter saw a tornado briefly touchdown and move across a dirt road. No damage was reported.,124323
250,745882,201805,14,935,201805,14,936,2018,May,14/05/2018 09:35,14/05/2018 09:36,0.50K,EF0,0.12,50,MERRITT IS,MERRITT IS,28.3519,-80.6613,28.3531,-80.6628,"Following examination of photos and video received from local broadcast media, NWS Melbourne confirmed an EF-0 tornado affected the River Palms Mobile Home Park on Merritt Island as a waterspout moved onshore from the Banana River. The tornado produced minor damage to a few mobile homes, mainly detaching awnings from trailers. Winds were estimated between 60 and 70 mph. No injuries or fatalities occurred as a result of this tornado.",124326
251,745883,201805,14,1125,201805,14,1126,2018,May,14/05/2018 11:25,14/05/2018 11:26,7.50K,EF0,0.13,50,MARCY,MARCY,27.1675,-80.5853,27.1694,-80.585,"A NWS Storm Survey determined that a severe thunderstorm along a band of convection spawned a brief tornado over rural northwest Martin County. The EF-0 tornado, with estimated winds of 70-80 mph, caused minor damage to a screen porch and damaged roof shingles on a two-story home. The tornado also ripped a portions of a roof and south-facing wall from an adjacent barn and uprooted a large tree. Debris was carried northward from the impact area.",124326
252,746060,201805,21,1615,201805,21,1616,2018,May,21/05/2018 16:15,21/05/2018 16:16,0.00K,EF0,0.01,50,AGATE,AGATE,39.4,-104.17,39.4,-104.17,A small tornado touched down briefly in an open field.  No damage was observed.,124334
253,746451,201804,3,1534,201804,3,1541,2018,April,03/04/2018 15:34,03/04/2018 15:41,0.00K,EF1,7.33,100,EDGEWOOD,MASON,38.9394,-88.8065,38.9785,-88.6797,"A tornado crossed from the National Weather Service St. Louis County Warning Area (CWA) in eastern Fayette County into Effingham County approximately 8 miles west-northwest of Edgewood at 4:34 PM CDT.  The tornado destroyed 5 outbuildings, a large grain bin, and a garage about one-half mile east-northeast of where it entered southwest Effingham County.  It also damaged the windows of a home and an automobile.  As the tornado continued, it damaged three farmsteads... where it damaged or destroyed six additional outbuildings, a camper, an unoccupied trailer, and numerous trees.  The tornado dissipated in a forested area about 3.4 miles northwest of Mason at 4:41 PM CDT.",124409
254,746473,201803,19,1809,201803,19,1811,2018,March,19/03/2018 18:09,19/03/2018 18:11,0.00K,EF0,0.94,100,STRAWBERRY,HOPEWELL,34.2299,-86.4949,34.2246,-86.4798,"National Weather Service meteorologists surveyed damage in extreme northern Blount County and determined that the damage was consistent with an EF0  tornado, with maximum sustained winds near 80 mph. The tornado began on the west side of Highway 53/231, just south of Berry Road, in extreme northern Blount County. The tornado tracked toward the southeast, impacting  four chicken houses on the east side of Highway 53/231, just north of Thomas Yates Road. Sections of metal roofing were blown off the buildings. As the tornado continued southeast, some small trees were snapped, along with large branches broken. The tornado lifted on the east side of Hopewell Road.",124410
255,746480,201803,19,1850,201803,19,1852,2018,March,19/03/2018 18:50,19/03/2018 18:52,0.00K,EF0,1.57,880,CHAMPION,CHAMPION,33.8515,-86.4152,33.8549,-86.3881,"National Weather Service meteorologists surveyed damage in extreme southeast Blount County and determined that the damage was consistent with an EF0  tornado, with maximum sustained winds near 80 mph. The tornado began just west of Jones Chapel Loop Road with minor tree damage. The tornado then moved east and crossed Daylily Road where dozens of trees were uprooted. The tornado then crossed County Road 24 and into St. Clair County.",124410
256,746481,201803,19,1852,201803,19,1856,2018,March,19/03/2018 18:52,19/03/2018 18:56,0.00K,EF1,4.81,880,CALDWELL,WHITNEY,33.8549,-86.3881,33.8539,-86.3042,"National Weather Service meteorologists surveyed damage in northern St. Clair County and determined that the damage was consistent with an EF1  tornado, with maximum sustained winds near 90 mph. This tornado began just west of the St. Clair/Blount County line near Jones Chapel Loop Road. The tornado crossed Blount Mountain along Walker Gap Road and crossed Crawford Cove Road near Highway 11. Trees in this area were mainly uprooted with only a few snapped off. The tornado continued eastbound and eventually lifted near the Interstate 59 rest area just south of the Ashville exit. The majority of the damage was due to trees falling on structures and power lines.",124410
257,746510,201805,15,1515,201805,15,1516,2018,May,15/05/2018 15:15,15/05/2018 15:16,3.00K,EF1,0.08,40,SUMMERDALE,SUMMERDALE,40.3119,-76.948,40.3107,-76.948,"An EF1 tornado knocked down a few dozen trees, destroying a shed and producing minor damage to a house and a vehicle just north of Belle Vista Drive to the north-northwest of Enola. The path length was approximately 200 yards, with a maximum path width of|40 yards. Peak winds were estimated at 90 mph.",124416
